store_nbr,family,date,sales
16,HARDWARE,2017-08-21,5.787538397693539
16,HARDWARE,2017-08-22,5.833293945101955
16,HARDWARE,2017-08-23,5.788269315987307
16,HARDWARE,2017-08-24,6.774085288652877
16,HARDWARE,2017-08-25,7.0097572882357
16,HARDWARE,2017-08-26,5.0727092647546215
16,HARDWARE,2017-08-27,4.98303341055353
16,HARDWARE,2017-08-28,5.79107759802882
16,HARDWARE,2017-08-29,5.859181346159816
16,HARDWARE,2017-08-30,5.84134227362188
16,HARDWARE,2017-08-31,6.84595028410237
16,HOME AND KITCHEN I,2017-08-16,7.076113088057403
16,HOME AND KITCHEN I,2017-08-17,7.993193928069801
16,HOME AND KITCHEN I,2017-08-18,8.236284676131676
16,HOME AND KITCHEN I,2017-08-19,6.24417677352431
16,HOME AND KITCHEN I,2017-08-20,6.107869655565173
16,HOME AND KITCHEN I,2017-08-21,7.054422417070099
16,HOME AND KITCHEN I,2017-08-22,7.108193044620184
16,HOME AND KITCHEN I,2017-08-23,7.075431902207233
16,HOME AND KITCHEN I,2017-08-24,8.252982536688135
16,HOME AND KITCHEN I,2017-08-25,8.553496572060496
16,HOME AND KITCHEN I,2017-08-26,6.296936315366085
16,HOME AND KITCHEN I,2017-08-27,6.1655308689149555
16,HOME AND KITCHEN I,2017-08-28,7.057551382716813
16,HOME AND KITCHEN I,2017-08-29,7.11638086726822
16,HOME AND KITCHEN I,2017-08-30,7.115323648261636
16,HOME AND KITCHEN I,2017-08-31,8.315677922955514
16,HOME AND KITCHEN II,2017-08-16,6.2619317964958165
16,HOME AND KITCHEN II,2017-08-17,7.0820462531879596
16,HOME AND KITCHEN II,2017-08-18,7.281170008236542
16,HOME AND KITCHEN II,2017-08-19,5.5203189072169785
16,HOME AND KITCHEN II,2017-08-20,5.443379951618543
16,HOME AND KITCHEN II,2017-08-21,6.346706775692565
16,HOME AND KITCHEN II,2017-08-22,6.378220028177006
16,HOME AND KITCHEN II,2017-08-23,6.243750242015741
16,HOME AND KITCHEN II,2017-08-24,7.270236904382674
16,HOME AND KITCHEN II,2017-08-25,7.519304530759319
16,HOME AND KITCHEN II,2017-08-26,5.573828938490467
16,HOME AND KITCHEN II,2017-08-27,5.501905427363126
16,HOME AND KITCHEN II,2017-08-28,6.351825475602632
16,HOME AND KITCHEN II,2017-08-29,6.387946501796506
16,HOME AND KITCHEN II,2017-08-30,6.282309864905448
16,HOME AND KITCHEN II,2017-08-31,7.328687095559723
16,HOME APPLIANCES,2017-08-16,4.182510817499184
16,HOME APPLIANCES,2017-08-17,4.773343885898896
16,HOME APPLIANCES,2017-08-18,4.924795680171208
16,HOME APPLIANCES,2017-08-19,3.627098873931772
16,HOME APPLIANCES,2017-08-20,3.5752817035359845
16,HOME APPLIANCES,2017-08-21,4.191928874560079
16,HOME APPLIANCES,2017-08-22,4.214593529045086
16,HOME APPLIANCES,2017-08-23,4.166740518005286
16,HOME APPLIANCES,2017-08-24,4.913736574121551
16,HOME APPLIANCES,2017-08-25,5.101319249112667
16,HOME APPLIANCES,2017-08-26,3.668269020849526
16,HOME APPLIANCES,2017-08-27,3.6200032394366795
16,HOME APPLIANCES,2017-08-28,4.195546267587282
16,HOME APPLIANCES,2017-08-29,4.23540716459089
16,HOME APPLIANCES,2017-08-30,4.215577274412377
16,HOME APPLIANCES,2017-08-31,4.9799922014423235
16,HOME CARE,2017-08-16,26.668746310886544
16,HOME CARE,2017-08-17,30.081767458403156
16,HOME CARE,2017-08-18,31.61662941281792
16,HOME CARE,2017-08-19,21.429132416479625
16,HOME CARE,2017-08-20,20.668258844849717
16,HOME CARE,2017-08-21,26.836939975067672
16,HOME CARE,2017-08-22,26.726245846113944
16,HOME CARE,2017-08-23,27.03646153970702
16,HOME CARE,2017-08-24,30.815214451682227
16,HOME CARE,2017-08-25,32.01319519271491
16,HOME CARE,2017-08-26,21.614073843137525
16,HOME CARE,2017-08-27,20.857360733607138
16,HOME CARE,2017-08-28,26.852954043405298
16,HOME CARE,2017-08-29,26.803868122345428
16,HOME CARE,2017-08-30,26.837121431252164
16,HOME CARE,2017-08-31,31.144262354762525
16,LADIESWEAR,2017-08-16,7.055587771354981
16,LADIESWEAR,2017-08-17,8.00009184615348
16,LADIESWEAR,2017-08-18,8.29100573066723
16,LADIESWEAR,2017-08-19,7.157399385279121
16,LADIESWEAR,2017-08-20,7.31756567994911
16,LADIESWEAR,2017-08-21,7.054581287401562
16,LADIESWEAR,2017-08-22,7.059074116466293
16,LADIESWEAR,2017-08-23,7.0233872761350105
16,LADIESWEAR,2017-08-24,8.206602288929941
16,LADIESWEAR,2017-08-25,8.555006629261909
16,LADIESWEAR,2017-08-26,7.217174017365527
16,LADIESWEAR,2017-08-27,7.382515619041511
16,LADIESWEAR,2017-08-28,7.059644321224223
16,LADIESWEAR,2017-08-29,7.082066844189817
16,LADIESWEAR,2017-08-30,7.098137824216127
16,LADIESWEAR,2017-08-31,8.305791000717074
16,LAWN AND GARDEN,2017-08-16,6.980833773089627
16,LAWN AND GARDEN,2017-08-17,7.837013189606611
16,LAWN AND GARDEN,2017-08-18,8.218614540938459
16,LAWN AND GARDEN,2017-08-19,6.264933757211555
16,LAWN AND GARDEN,2017-08-20,6.150793726608444
16,LAWN AND GARDEN,2017-08-21,6.683381588319669
16,LAWN AND GARDEN,2017-08-22,6.918617191319336
16,LAWN AND GARDEN,2017-08-23,6.93486615916704
16,LAWN AND GARDEN,2017-08-24,8.052868255736945
16,LAWN AND GARDEN,2017-08-25,8.512394829456696
16,LAWN AND GARDEN,2017-08-26,6.320704222348083
16,LAWN AND GARDEN,2017-08-27,6.211620290364281
16,LAWN AND GARDEN,2017-08-28,6.686742362134252
16,LAWN AND GARDEN,2017-08-29,6.941896995506124
16,LAWN AND GARDEN,2017-08-30,7.025922509437308
16,LAWN AND GARDEN,2017-08-31,8.16783442903176
16,LINGERIE,2017-08-16,7.037237800029844
16,LINGERIE,2017-08-17,7.868573811971774
16,LINGERIE,2017-08-18,8.090287724173796
16,LINGERIE,2017-08-19,6.180582859425645
16,LINGERIE,2017-08-20,6.148622457470695
16,LINGERIE,2017-08-21,7.086967882370024
16,LINGERIE,2017-08-22,7.044245138193157
16,LINGERIE,2017-08-23,6.994121858738318
16,LINGERIE,2017-08-24,8.090632661591485
16,LINGERIE,2017-08-25,8.41364095128686
16,LINGERIE,2017-08-26,6.240367769985826
16,LINGERIE,2017-08-27,6.21407560168062
16,LINGERIE,2017-08-28,7.093658473174462
16,LINGERIE,2017-08-29,7.085737257808675
16,LINGERIE,2017-08-30,7.091440498880861
16,LINGERIE,2017-08-31,8.17972882512621
16,"LIQUOR,WINE,BEER",2017-08-16,7.5458199148615765
16,"LIQUOR,WINE,BEER",2017-08-17,8.86299146068206
16,"LIQUOR,WINE,BEER",2017-08-18,10.19849526367593
16,"LIQUOR,WINE,BEER",2017-08-19,7.997135672785888
16,"LIQUOR,WINE,BEER",2017-08-20,6.32248328033043
16,"LIQUOR,WINE,BEER",2017-08-21,7.458861352051089
16,"LIQUOR,WINE,BEER",2017-08-22,7.520876535604814
16,"LIQUOR,WINE,BEER",2017-08-23,7.493401434719155
16,"LIQUOR,WINE,BEER",2017-08-24,9.088631942942966
16,"LIQUOR,WINE,BEER",2017-08-25,10.575418277380404
16,"LIQUOR,WINE,BEER",2017-08-26,7.977357130915293
16,"LIQUOR,WINE,BEER",2017-08-27,6.325097949638521
16,"LIQUOR,WINE,BEER",2017-08-28,7.448551905399133
16,"LIQUOR,WINE,BEER",2017-08-29,7.547317067707737
16,"LIQUOR,WINE,BEER",2017-08-30,7.562963537218517
16,"LIQUOR,WINE,BEER",2017-08-31,9.17265927275778
16,MAGAZINES,2017-08-16,4.328355558488585
16,MAGAZINES,2017-08-17,4.901020542206707
16,MAGAZINES,2017-08-18,5.162319771902966
16,MAGAZINES,2017-08-19,3.9810018615671434
16,MAGAZINES,2017-08-20,3.994092260224604
16,MAGAZINES,2017-08-21,4.316057452088757
16,MAGAZINES,2017-08-22,4.287003023362405
16,MAGAZINES,2017-08-23,4.351198175506671
16,MAGAZINES,2017-08-24,5.112247893280307
16,MAGAZINES,2017-08-25,5.411166693796985
16,MAGAZINES,2017-08-26,4.038240456917965
16,MAGAZINES,2017-08-27,4.009703577067215
16,MAGAZINES,2017-08-28,4.256053200546098
16,MAGAZINES,2017-08-29,4.2500521044871515
16,MAGAZINES,2017-08-30,4.326819767610433
16,MAGAZINES,2017-08-31,5.056038373557678
16,MEATS,2017-08-16,5.287283272477321
16,MEATS,2017-08-17,5.938511265894231
16,MEATS,2017-08-18,6.030762381712377
16,MEATS,2017-08-19,4.650333283805138
16,MEATS,2017-08-20,4.651017237279794
16,MEATS,2017-08-21,5.251871394095217
16,MEATS,2017-08-22,5.217702359342838
16,MEATS,2017-08-23,5.291262647553375
16,MEATS,2017-08-24,6.162154602445282
16,MEATS,2017-08-25,6.2880645359480605
16,MEATS,2017-08-26,4.69298644907215
16,MEATS,2017-08-27,4.671967919191765
16,MEATS,2017-08-28,5.228761294954973
16,MEATS,2017-08-29,5.221649609925722
16,MEATS,2017-08-30,5.295025744136463
16,MEATS,2017-08-31,6.122850751265134
16,PERSONAL CARE,2017-08-16,5.204307416981723
16,PERSONAL CARE,2017-08-17,5.867874609625002
16,PERSONAL CARE,2017-08-18,6.020724230047216
16,PERSONAL CARE,2017-08-19,4.664068191452044
16,PERSONAL CARE,2017-08-20,4.737366943623284
16,PERSONAL CARE,2017-08-21,5.15297191425396
16,PERSONAL CARE,2017-08-22,5.120973626352869
16,PERSONAL CARE,2017-08-23,5.212274368497936
16,PERSONAL CARE,2017-08-24,6.088181259913492
16,PERSONAL CARE,2017-08-25,6.28267945477202
16,PERSONAL CARE,2017-08-26,4.717506741118984
16,PERSONAL CARE,2017-08-27,4.776661839697991
16,PERSONAL CARE,2017-08-28,5.1389805371682735
16,PERSONAL CARE,2017-08-29,5.134944075734261
16,PERSONAL CARE,2017-08-30,5.242144854703019
16,PERSONAL CARE,2017-08-31,6.083878426495735
16,PET SUPPLIES,2017-08-16,4.99366045160873
16,PET SUPPLIES,2017-08-17,5.624487374246012
16,PET SUPPLIES,2017-08-18,5.760465335309941
16,PET SUPPLIES,2017-08-19,4.393164508180804
16,PET SUPPLIES,2017-08-20,4.482775449601574
16,PET SUPPLIES,2017-08-21,4.93099463895377
16,PET SUPPLIES,2017-08-22,4.907766554598841
16,PET SUPPLIES,2017-08-23,4.940216767645961
16,PET SUPPLIES,2017-08-24,5.75754731820041
16,PET SUPPLIES,2017-08-25,5.953011841852931
16,PET SUPPLIES,2017-08-26,4.387003682719569
16,PET SUPPLIES,2017-08-27,4.495628329236337
16,PET SUPPLIES,2017-08-28,4.903440515326832
16,PET SUPPLIES,2017-08-29,4.907173980169433
16,PET SUPPLIES,2017-08-30,4.949718573309981
16,PET SUPPLIES,2017-08-31,5.758945569905976
16,PLAYERS AND ELECTRONICS,2017-08-16,5.4115648208081
16,PLAYERS AND ELECTRONICS,2017-08-17,6.087390239463926
16,PLAYERS AND ELECTRONICS,2017-08-18,6.213034484736079
16,PLAYERS AND ELECTRONICS,2017-08-19,4.730663422094883
16,PLAYERS AND ELECTRONICS,2017-08-20,4.845485786958027
16,PLAYERS AND ELECTRONICS,2017-08-21,5.276369012668814
16,PLAYERS AND ELECTRONICS,2017-08-22,5.2639015144173715
16,PLAYERS AND ELECTRONICS,2017-08-23,5.28288621322048
16,PLAYERS AND ELECTRONICS,2017-08-24,6.152931183003879
16,PLAYERS AND ELECTRONICS,2017-08-25,6.344659679309026
16,PLAYERS AND ELECTRONICS,2017-08-26,4.724494584092422
16,PLAYERS AND ELECTRONICS,2017-08-27,4.859575376887996
16,PLAYERS AND ELECTRONICS,2017-08-28,5.258923944903799
16,PLAYERS AND ELECTRONICS,2017-08-29,5.269149379993223
16,PLAYERS AND ELECTRONICS,2017-08-30,5.298244049435205
16,PLAYERS AND ELECTRONICS,2017-08-31,6.151207299937586
16,POULTRY,2017-08-16,14.219269555025042
16,POULTRY,2017-08-17,15.751713470113259
16,POULTRY,2017-08-18,16.37767595032913
16,POULTRY,2017-08-19,12.03214755101332
16,POULTRY,2017-08-20,11.833463847184696
16,POULTRY,2017-08-21,13.797975893400244
16,POULTRY,2017-08-22,18.883268104783657
16,POULTRY,2017-08-23,24.673270187269374
16,POULTRY,2017-08-24,28.058867716424174
16,POULTRY,2017-08-25,46.74393816899095
16,POULTRY,2017-08-26,48.85230569469964
16,POULTRY,2017-08-27,48.18764014766011
16,POULTRY,2017-08-28,53.30447431374202
16,POULTRY,2017-08-29,56.08801986015036
16,POULTRY,2017-08-30,63.02737150547875
16,POULTRY,2017-08-31,66.02412239395494
16,PREPARED FOODS,2017-08-16,50.32121339006521
16,PREPARED FOODS,2017-08-17,52.36631685242635
16,PREPARED FOODS,2017-08-18,60.929365115262435
16,PREPARED FOODS,2017-08-19,61.801077465244084
16,PREPARED FOODS,2017-08-20,59.44713845689967
16,PREPARED FOODS,2017-08-21,52.07311526565715
16,PREPARED FOODS,2017-08-22,58.83217529317461
16,PREPARED FOODS,2017-08-23,66.65800320571189
16,PREPARED FOODS,2017-08-24,75.02180034593283
16,PREPARED FOODS,2017-08-25,78.53511551084833
16,PREPARED FOODS,2017-08-26,77.03449652050415
16,PREPARED FOODS,2017-08-27,76.16363965941943
16,PREPARED FOODS,2017-08-28,72.27083457244642
16,PREPARED FOODS,2017-08-29,77.15704292531053
16,PREPARED FOODS,2017-08-30,92.45503445373458
16,PREPARED FOODS,2017-08-31,103.10776029905684
16,PRODUCE,2017-08-16,37.376801457791814
16,PRODUCE,2017-08-17,43.30136134534694
16,PRODUCE,2017-08-18,46.8840496616798
16,PRODUCE,2017-08-19,49.38333070725037
16,PRODUCE,2017-08-20,41.3312811635008
16,PRODUCE,2017-08-21,25.781716083023117
16,PRODUCE,2017-08-22,23.534484330722105
16,PRODUCE,2017-08-23,18.47469154783764
16,PRODUCE,2017-08-24,17.227815161532472
16,PRODUCE,2017-08-25,15.661562905449708
16,PRODUCE,2017-08-26,40.97615993546779
16,PRODUCE,2017-08-27,38.386686021088735
16,PRODUCE,2017-08-28,12.204954144747472
16,PRODUCE,2017-08-29,12.636689843105664
16,PRODUCE,2017-08-30,16.6311202364836
16,PRODUCE,2017-08-31,18.803856648338627
16,SCHOOL AND OFFICE SUPPLIES,2017-08-16,11.856035594798998
16,SCHOOL AND OFFICE SUPPLIES,2017-08-17,11.01923058206855
16,SCHOOL AND OFFICE SUPPLIES,2017-08-18,16.551994527283906
16,SCHOOL AND OFFICE SUPPLIES,2017-08-19,24.065882059416115
16,SCHOOL AND OFFICE SUPPLIES,2017-08-20,26.994875163295642
16,SCHOOL AND OFFICE SUPPLIES,2017-08-21,10.60259126950973
16,SCHOOL AND OFFICE SUPPLIES,2017-08-22,10.8493877985059
16,SCHOOL AND OFFICE SUPPLIES,2017-08-23,11.426231826240596
16,SCHOOL AND OFFICE SUPPLIES,2017-08-24,10.923417468646269
16,SCHOOL AND OFFICE SUPPLIES,2017-08-25,17.11604769853948
16,SCHOOL AND OFFICE SUPPLIES,2017-08-26,25.193414027454253
16,SCHOOL AND OFFICE SUPPLIES,2017-08-27,29.08049214261912
16,SCHOOL AND OFFICE SUPPLIES,2017-08-28,11.240073977832935
16,SCHOOL AND OFFICE SUPPLIES,2017-08-29,11.611668638409805
16,SCHOOL AND OFFICE SUPPLIES,2017-08-30,13.887108571003452
16,SCHOOL AND OFFICE SUPPLIES,2017-08-31,12.403901544633445
16,SEAFOOD,2017-08-16,12.485468791135437
16,SEAFOOD,2017-08-17,17.35988772175887
16,SEAFOOD,2017-08-18,18.96403977833538
16,SEAFOOD,2017-08-19,20.823964656122477
16,SEAFOOD,2017-08-20,23.507574577325293
16,SEAFOOD,2017-08-21,21.69886166900809
16,SEAFOOD,2017-08-22,30.01337308966096
16,SEAFOOD,2017-08-23,29.933909260637023
16,SEAFOOD,2017-08-24,30.81806824806612
16,SEAFOOD,2017-08-25,34.23557655253063
16,SEAFOOD,2017-08-26,34.07011490080643
16,SEAFOOD,2017-08-27,33.41155070003363
16,SEAFOOD,2017-08-28,29.557008454515433
16,SEAFOOD,2017-08-29,31.4615881156997
16,SEAFOOD,2017-08-30,37.73919077006735
16,SEAFOOD,2017-08-31,41.8055919959231
17,AUTOMOTIVE,2017-08-16,41.83667945611562
17,AUTOMOTIVE,2017-08-17,47.174647583021695
17,AUTOMOTIVE,2017-08-18,49.25467243726628
17,AUTOMOTIVE,2017-08-19,57.33064231840727
17,AUTOMOTIVE,2017-08-20,52.68133981931544
17,AUTOMOTIVE,2017-08-21,46.74815247650881
17,AUTOMOTIVE,2017-08-22,48.27555844725883
17,AUTOMOTIVE,2017-08-23,48.71754412861827
17,AUTOMOTIVE,2017-08-24,52.73796272417102
17,AUTOMOTIVE,2017-08-25,52.471977313701196
17,AUTOMOTIVE,2017-08-26,60.06592184612543
17,AUTOMOTIVE,2017-08-27,56.094024500116284
17,AUTOMOTIVE,2017-08-28,52.49935183893281
17,AUTOMOTIVE,2017-08-29,56.05328394323505
17,AUTOMOTIVE,2017-08-30,70.35284226256964
17,AUTOMOTIVE,2017-08-31,64.62682694649989
17,BABY CARE,2017-08-16,41.51736259943398
17,BABY CARE,2017-08-17,39.50412345334101
17,BABY CARE,2017-08-18,34.98264916108969
17,BABY CARE,2017-08-19,34.62731503106095
17,BABY CARE,2017-08-20,22.211482324510598
17,BABY CARE,2017-08-21,16.75543559598273
17,BABY CARE,2017-08-22,16.477998243137144
17,BABY CARE,2017-08-23,16.659344269224825
17,BABY CARE,2017-08-24,17.002446586578035
17,BABY CARE,2017-08-25,25.52596631034124
17,BABY CARE,2017-08-26,43.14735964464684
17,BABY CARE,2017-08-27,40.63407059962186
17,BABY CARE,2017-08-28,16.600624821893167
17,BABY CARE,2017-08-29,16.699082186754804
17,BABY CARE,2017-08-30,20.379331943679016
17,BABY CARE,2017-08-31,21.704259238728145
17,BEAUTY,2017-08-16,15.951757417740774
17,BEAUTY,2017-08-17,16.09211915763039
17,BEAUTY,2017-08-18,23.271760170540134
17,BEAUTY,2017-08-19,39.31976465414889
17,BEAUTY,2017-08-20,38.32708807997054
17,BEAUTY,2017-08-21,15.240957299686173
17,BEAUTY,2017-08-22,15.255964355449658
17,BEAUTY,2017-08-23,14.939209031112837
17,BEAUTY,2017-08-24,14.930503724079724
17,BEAUTY,2017-08-25,21.756658317395438
17,BEAUTY,2017-08-26,34.79280720013936
17,BEAUTY,2017-08-27,19.045180700487297
17,BEAUTY,2017-08-28,4.237566355947645
17,BEAUTY,2017-08-29,4.095639286309119
17,BEAUTY,2017-08-30,4.145848088552638
17,BEAUTY,2017-08-31,4.754442462370031
17,BEVERAGES,2017-08-16,17.7602230335114
17,BEVERAGES,2017-08-17,20.88863817344687
17,BEVERAGES,2017-08-18,21.854826684331513
17,BEVERAGES,2017-08-19,16.51293362066819
17,BEVERAGES,2017-08-20,14.972339544503662
17,BEVERAGES,2017-08-21,15.374903056125671
17,BEVERAGES,2017-08-22,16.206395902452954
17,BEVERAGES,2017-08-23,17.54808729214171
17,BEVERAGES,2017-08-24,21.12605644811641
17,BEVERAGES,2017-08-25,22.19688110641482
17,BEVERAGES,2017-08-26,16.455796834037375
17,BEVERAGES,2017-08-27,14.918675441965433
17,BEVERAGES,2017-08-28,15.134245485132404
17,BEVERAGES,2017-08-29,15.60545789394772
17,BEVERAGES,2017-08-30,14.95426541865437
17,BEVERAGES,2017-08-31,18.3412515075522
17,BOOKS,2017-08-16,17.637535319562236
17,BOOKS,2017-08-17,20.762164917101988
17,BOOKS,2017-08-18,21.73872176719682
17,BOOKS,2017-08-19,16.4249410573692
17,BOOKS,2017-08-20,14.910140989129909
17,BOOKS,2017-08-21,15.29937776861136
17,BOOKS,2017-08-22,16.121940520081388
17,BOOKS,2017-08-23,17.426786899074024
17,BOOKS,2017-08-24,20.998211381333835
17,BOOKS,2017-08-25,22.079038516932833
17,BOOKS,2017-08-26,16.34563838907594
17,BOOKS,2017-08-27,14.836186801499696
17,BOOKS,2017-08-28,15.059830172570582
17,BOOKS,2017-08-29,15.523952138539155
17,BOOKS,2017-08-30,14.849928047587063
17,BOOKS,2017-08-31,18.229497133407857
17,BREAD/BAKERY,2017-08-16,15.743398054126784
17,BREAD/BAKERY,2017-08-17,18.512909586283957
17,BREAD/BAKERY,2017-08-18,19.398299218466164
17,BREAD/BAKERY,2017-08-19,14.685511915885959
17,BREAD/BAKERY,2017-08-20,13.472319033722854
17,BREAD/BAKERY,2017-08-21,13.949757758904637
17,BREAD/BAKERY,2017-08-22,14.292852963420131
17,BREAD/BAKERY,2017-08-23,15.59388749925531
17,BREAD/BAKERY,2017-08-24,18.87137346123069
17,BREAD/BAKERY,2017-08-25,19.853695867881378
17,BREAD/BAKERY,2017-08-26,14.696891759442464
17,BREAD/BAKERY,2017-08-27,13.40898991114997
17,BREAD/BAKERY,2017-08-28,13.72722466487881
17,BREAD/BAKERY,2017-08-29,14.017870320031557
17,BREAD/BAKERY,2017-08-30,13.857387010571466
17,BREAD/BAKERY,2017-08-31,16.96641099786768
17,CELEBRATION,2017-08-16,15.117019420675733
17,CELEBRATION,2017-08-17,17.813649155231708
17,CELEBRATION,2017-08-18,18.69661088866509
17,CELEBRATION,2017-08-19,14.101870888845182
17,CELEBRATION,2017-08-20,12.697705741035039
17,CELEBRATION,2017-08-21,13.24770128935538
17,CELEBRATION,2017-08-22,13.64491957597029
17,CELEBRATION,2017-08-23,15.001251530201204
17,CELEBRATION,2017-08-24,18.15926719585509
17,CELEBRATION,2017-08-25,19.0211707448701
17,CELEBRATION,2017-08-26,20.532651871482116
17,CELEBRATION,2017-08-27,18.292933251028543
17,CELEBRATION,2017-08-28,23.234071936621813
17,CELEBRATION,2017-08-29,25.526488109622527
17,CELEBRATION,2017-08-30,40.06534116233344
17,CELEBRATION,2017-08-31,53.85214195697159
17,CLEANING,2017-08-16,46.69480202814022
17,CLEANING,2017-08-17,45.17265129528283
17,CLEANING,2017-08-18,48.180260484490425
17,CLEANING,2017-08-19,51.70349552258143
17,CLEANING,2017-08-20,44.16574827869402
17,CLEANING,2017-08-21,47.69855463342415
17,CLEANING,2017-08-22,52.08683808853874
17,CLEANING,2017-08-23,58.74176453078121
17,CLEANING,2017-08-24,59.597716917770846
17,CLEANING,2017-08-25,62.31310949228238
17,CLEANING,2017-08-26,74.32943909654207
17,CLEANING,2017-08-27,65.32084032080435
17,CLEANING,2017-08-28,64.37454082484916
17,CLEANING,2017-08-29,71.30751751961525
17,CLEANING,2017-08-30,83.47488101762515
17,CLEANING,2017-08-31,88.27588823622469
17,DAIRY,2017-08-16,66.51482685233299
17,DAIRY,2017-08-17,69.76332290965765
17,DAIRY,2017-08-18,73.22020629429194
17,DAIRY,2017-08-19,80.5776742805535
17,DAIRY,2017-08-20,74.48857637329506
17,DAIRY,2017-08-21,67.12821498593209
17,DAIRY,2017-08-22,68.48486819308668
17,DAIRY,2017-08-23,72.51556771117727
17,DAIRY,2017-08-24,75.95419529556179
17,DAIRY,2017-08-25,71.93209758861481
17,DAIRY,2017-08-26,70.73491763754753
17,DAIRY,2017-08-27,45.485879964894934
17,DAIRY,2017-08-28,33.14967713258441
17,DAIRY,2017-08-29,26.21903656851337
17,DAIRY,2017-08-30,19.114035047505016
17,DAIRY,2017-08-31,30.168879334241865
17,DELI,2017-08-16,22.61105188321746
17,DELI,2017-08-17,23.358587084715182
17,DELI,2017-08-18,34.26172807257683
17,DELI,2017-08-19,53.66032698728392
17,DELI,2017-08-20,49.764083676677174
17,DELI,2017-08-21,20.807073822180627
17,DELI,2017-08-22,20.89278311337245
17,DELI,2017-08-23,21.955938197260497
17,DELI,2017-08-24,22.194923892139684
17,DELI,2017-08-25,33.08561095197568
17,DELI,2017-08-26,52.09902691118066
17,DELI,2017-08-27,45.630331157034085
17,DELI,2017-08-28,18.77267805619942
17,DELI,2017-08-29,18.997920220352956
17,DELI,2017-08-30,23.18682194200648
17,DELI,2017-08-31,24.99059558402653
17,EGGS,2017-08-16,19.530836948816447
17,EGGS,2017-08-17,19.706647065481583
17,EGGS,2017-08-18,27.796199897985627
17,EGGS,2017-08-19,39.85206691420491
17,EGGS,2017-08-20,36.398331010584634
17,EGGS,2017-08-21,5.612517920735238
17,EGGS,2017-08-22,12.339080684078114
17,EGGS,2017-08-23,13.346857467996035
17,EGGS,2017-08-24,13.531520440977383
17,EGGS,2017-08-25,23.006785961030975
17,EGGS,2017-08-26,28.21460703723598
17,EGGS,2017-08-27,27.384390519231022
17,EGGS,2017-08-28,30.170826670022592
17,EGGS,2017-08-29,39.87829675501236
17,EGGS,2017-08-30,54.37983983670634
17,EGGS,2017-08-31,58.342063615561436
17,FROZEN FOODS,2017-08-16,38.0969004360583
17,FROZEN FOODS,2017-08-17,36.73695885633964
17,FROZEN FOODS,2017-08-18,41.80673306773929
17,FROZEN FOODS,2017-08-19,48.06057697774324
17,FROZEN FOODS,2017-08-20,40.887218769202626
17,FROZEN FOODS,2017-08-21,39.70824539559641
17,FROZEN FOODS,2017-08-22,44.05473651013548
17,FROZEN FOODS,2017-08-23,47.52535061330046
17,FROZEN FOODS,2017-08-24,49.20724260179952
17,FROZEN FOODS,2017-08-25,52.99895156302296
17,FROZEN FOODS,2017-08-26,59.30925099174711
17,FROZEN FOODS,2017-08-27,49.66137445098965
17,FROZEN FOODS,2017-08-28,49.02984945790179
17,FROZEN FOODS,2017-08-29,53.81191572295829
17,FROZEN FOODS,2017-08-30,64.91935548450745
17,FROZEN FOODS,2017-08-31,69.01461643435827
17,GROCERY I,2017-08-16,67.25335216838846
17,GROCERY I,2017-08-17,70.91953652349353
17,GROCERY I,2017-08-18,76.29547400284197
17,GROCERY I,2017-08-19,77.96268328999663
17,GROCERY I,2017-08-20,64.14001899791742
17,GROCERY I,2017-08-21,59.40979543184153
17,GROCERY I,2017-08-22,68.15805277515553
17,GROCERY I,2017-08-23,71.69661318312224
17,GROCERY I,2017-08-24,73.32215766243047
17,GROCERY I,2017-08-25,74.47549260521458
17,GROCERY I,2017-08-26,80.24857178047519
17,GROCERY I,2017-08-27,71.7226260968462
17,GROCERY I,2017-08-28,69.81146893648449
17,GROCERY I,2017-08-29,71.50911948607062
17,GROCERY I,2017-08-30,83.34431873823513
17,GROCERY I,2017-08-31,88.42430019498475
17,GROCERY II,2017-08-16,54.85792083497892
17,GROCERY II,2017-08-17,55.75261935349349
17,GROCERY II,2017-08-18,58.48409545282422
17,GROCERY II,2017-08-19,60.074860370376875
17,GROCERY II,2017-08-20,52.54788666842832
17,GROCERY II,2017-08-21,48.53707307608345
17,GROCERY II,2017-08-22,47.78712075706065
17,GROCERY II,2017-08-23,50.44900343437463
17,GROCERY II,2017-08-24,55.33121942351795
17,GROCERY II,2017-08-25,56.50554051409512
17,GROCERY II,2017-08-26,54.99894925041798
17,GROCERY II,2017-08-27,46.453157774695526
17,GROCERY II,2017-08-28,45.298746564685516
17,GROCERY II,2017-08-29,48.58443502833833
17,GROCERY II,2017-08-30,59.17921762191897
17,GROCERY II,2017-08-31,65.67438872627274
17,HARDWARE,2017-08-16,41.078134350015816
17,HARDWARE,2017-08-17,43.277169233329076
17,HARDWARE,2017-08-18,46.13109431761423
17,HARDWARE,2017-08-19,46.11980665654209
17,HARDWARE,2017-08-20,43.28033939185297
17,HARDWARE,2017-08-21,40.97651320387525
17,HARDWARE,2017-08-22,43.228466263240186
17,HARDWARE,2017-08-23,50.078914145367285
17,HARDWARE,2017-08-24,52.841239124122886
17,HARDWARE,2017-08-25,53.872303433752215
17,HARDWARE,2017-08-26,55.35413973827444
17,HARDWARE,2017-08-27,49.78039865576633
17,HARDWARE,2017-08-28,51.41815157632799
